category,paper_id,title,authors,task,type,needs_training,extra_data,code,s1_mod_pos,s2_no_extra_data,s3_has_code,s4_pluggable,score_total,verdict,ease,keyword_hits
Regular Papers,4606,Proactive Deepfake Detection via Self-Verifiable Semantic Watermarking,"Peiqi Jiang, Bohan Lei, Yuhao Sun, Lingyun Yu, Zhineng Chen, Hongtao Xie, Yongdong Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4614,CardioLive: Empowering Video Streaming with Online Cardiac Monitoring via Audio-Visual Learning,"Sheng Lyu, Ruiming Huang, Sijie JI, Yasar Rehman, Lan Ma, Chenshu Wu",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4620,Wavelet-GS: 3D Gaussian Splatting with Wavelet Decomposition,"Beizhen ZHAO, Yifan Zhou, Sicheng Yu, Zijian Wang, Hao Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4622,Self-Supervised Vision Graph Neural Networks Based on Contrastive Learning,"Yuzhen Li, Yuehui Han, Jianjun Qian, Jian Yang",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,contrastive
Regular Papers,4635,Towards Explainable Fusion and Balanced Learning in Multimodal Sentiment Analysis,"Miaosen Luo, Yuncheng Jiang, Sijie Mai",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4649,WMamba: Wavelet-based Mamba for Face Forgery Detection,"Siran Peng, Tianshuo Zhang, Li Gao, Xiangyu Zhu, Haoyuan Zhang, Kai Pang, Zhen Lei",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4652,Generalizable Audio Deepfake Detection via Style Alignment and Structural Empirical Risk Minimization,"Mingru Yang, Yanmei Gu, Qianhua He, Peirong Zhang, Haolin He, Zhiming Wang, Huijia Zhu, Jian liu, Weiqiang Wang",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4654,WhiADD: Semantic-Acoustic Fusion for Robust Audio Deepfake Detection,"Jianqiao Cui, Bingyao Yu, Qihao Wang, Fei Meng, Jiwen Lu",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4657,SiFMimicEvader: Evading Fake Voice Detection with Adversarial Neural Mimicry Attacks,"Xuan Hai, Xin Liu, Zihao Zhang, Ziyao Yu, Kong Xiangzhen, Song Li, Weina Niu, Rui Zhou, Qingguo Zhou",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4661,Boosting Chart-to-Code Generation in MLLM via Dual Preference-Guided Refinement,"Zhihan Zhang, Yixin Cao, Lizi Liao",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4674,Dual-Phase Playtime-guided Recommendation: Interest Intensity Exploration and Multimodal Random Walks,"Jingmao Zhang, Zhiting Zhao, Yunqi Lin, Jianghong Ma, Tianjun Wei, Haijun Zhang, Xiaofeng Zhang",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,lora
Regular Papers,4678,EHVC: Efficient Hierarchical Reference and Quality Structure for Neural Video Coding,"Junqi Liao, Yaojun Wu, Chaoyi Lin, Zhipin Deng, Li Li, Dong Liu, Xiaoyan Sun",Video,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,4681,Unicorn: Unified Neural Image Compression with One Number Reconstruction,"Qi Zheng, Haozhi Wang, Zihao Liu, Jiaming Liu, Zhijian Hao, Bu Chen, Min Li, Rui Wan, Peiye Liu, Yanheng Lu, Dimin Niu, Jinjia Zhou, Minge Jing, Yibo Fan",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4688,GalaxAlign: Mimicking Citizen Scientists’ Multimodal Guidance for Galaxy Morphology Analysis,"Ruoqi Wang, Haitao Wang, Qiong Luo",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4691,Low-light Invariant Representation Learning for Visible-Infrared Person Re-identification,"dengwen wang, Guanyu Xing, Yanli Liu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4707,Noise-Optimized Distribution Distillation for Dataset Condensation,"Tongfei Liu, Yufan Liu, Bing Li, Weiming Hu, Yuming Li, Chenguang Ma",Other,Loss / Training trick,Y,Y,Unknown,1,0,0,1,2,KEEP,3,distillation
Regular Papers,4708,FreeInsert: Personalized Object Insertion with Geometric and Style Control,"Yuhong Zhang, Han Wang, Yiwen Wang, Rong Xie, Li Song",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4711,LEGO: A Lightweight and Efficient Multiple-Attribute Unlearning Framework for Recommender Systems,"Fengyuan Yu, Yuyuan Li, XiaoHua Feng, Junjie Fang, Tao Wang, Chaochao Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,"efficient, lightweight"
Regular Papers,4722,Hardness-Aware Dynamic Curriculum Learning for Robust Multimodal Emotion Recognition with Missing Modalities,"Rui Liu, Haolin Zuo, Zheng Lian, Hongyu Yuan, Qi Fan",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4736,Enhancing Visual Reliance in Text Generation: A Bayesian Perspective on Mitigating Hallucination in Large Vision-Language Models,"Nanxing Hu, Xiaoyue Duan, Jinchao Zhang, Guoliang Kang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4740,Advancing Reliable Test-Time Adaptation of Vision-Language Models under Visual Variations,"Yiwen Liang, Hui Chen, Yizhe Xiong, Zihan Zhou, Mengyao Lyu, Zijia Lin, Shuaicheng Niu, Sicheng Zhao, Jungong Han, Guiguang Ding",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4742,Frequency Regulation for Exposure Bias Mitigation in Diffusion Models,"Meng Yu, Kun Zhan",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,bias
Regular Papers,4749,Lightweight Remote Sensing Scene Classification on Edge Devices via Knowledge Distillation and Early-exit,"Yang Zhao, Shusheng Li, Xueshang Feng",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,"distillation, lightweight"
Regular Papers,4756,MMF-SV: A Multi-Modal Feature Fusion-Based Structural Variant Caller,"Zeyu Xia, Canqun Yang, Haoang Chi, Tao Tang, weiming xiang, Yingbo Cui",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4759,Focus on Generalization: Improving Adversarial Transferability via Bi-Level Bias Mitigation,"Yiqiang Guo, Lei Zhong, Bin Chen, Jia-Li Yin, Xiaolei Liu, Shouling Ji",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,bias
Regular Papers,4771,Casual3DHDR: High Dynamic Range 3D Gaussian Splatting from Casually Captured Videos,"Shucheng Gong, Lingzhe Zhao, Wenpu Li, Hong Xie, Yin Zhang, Shiyu Zhao, Peidong Liu",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4776,RealText: Realistic Text Image Generation based on Glyph and Scene Aware Inpainting,"Zihou Liu, Dongming Zhang, Jing Zhang, Jun Li, Yongdong Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4782,Pair-wise Confidence Difference-based Pseudo-Label Selection for Universal Mismatched Steganalysis,"Fan Wang, Zhangjie Fu, Xiang Zhang, Ziqiang Li, Ziwen He, Manyu Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4793,Zero in on the Target: A Composite Robust Model for Retrieving Information in Traffic Data to Discover Network Attacks,"Ziang Li, Chengxiang Si, Zhenyu Cheng",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4802,Amplitude-aware Domain Style Replay for Lifelong Person Re-identification,"Long Chen, De Cheng, Shizhou Zhang, Yinghui Xing, Di Xu, Yanning Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4813,End-to-End Multiple Object Tracking with Dynamic Scene Perception,"Ruonan Wei, Yuntao Wang, Siyan Fang, Yuehuan Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4825,Can I Trust You? Advancing GUI Task Automation with Action Trust Score,"Haiyang Mei, Difei Gao, Xiaopeng Wei, Xin Yang, Mike Zheng Shou",Video,Inference postproc,N,N,Unknown,1,1,0,1,3,KEEP,4,score
Regular Papers,4833,HER2 Expression Prediction with Flexible Multi-Modal Inputs via Dynamic Bidirectional Reconstruction,"Jie Qin, Wei Yang, Yan Su, Yiran Zhu, Weizhen Li, Pan Yunyue, Pan Chengchang, Honggang Qi",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4842,Gaze-Adaptive Foveation for Remote Rendered VR,"Adhi Widagdo, Teemu Kämäräinen, Ahmad Alhilal, Matti Siekkinen, Cheng-Hsin Hsu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4846,Toward Robust Deepfake Detection: A Proactive Method Based on Watermarking and Knowledge Distillation,"Chunpeng Wang, Wenlong Ma, Li Zou, Zhiqiu Xia, Qi Li, Bin Ma, Yunan Liu",Other,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,distillation
Regular Papers,4863,Spiking Neural Networks with Temporal Attention-Guided Adaptive Fusion for imbalanced Multi-modal Learning,"Jiangrong Shen, Yulin Xie, Qi Xu, Gang Pan, Huajin Tang, Badong Chen",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4865,"Quality Text, Robust Vision: The Role of Language in Enhancing Visual Robustness of Vision-Language Models","Futa Waseda, Saku Sugawara, Isao Echizen",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4873,Boosting Temporal Sentence Grounding via Causal Inference,"Kefan Tang, Lihuo He, Jisheng Dang, Xinbo Gao",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4874,Benchmarking Retrieval-Augmented Generation in Multi-Modal Contexts,"Zhenghao Liu, Xingsheng Zhu, Tianshuo Zhou, Xinyi Zhang, Xiaoyuan Yi, Yukun Yan, Ge Yu, Maosong Sun",Retrieval,Other,Y,Y,Unknown,0,0,0,0,0,PASS,1,
Regular Papers,4877,MESH – Understanding Videos Like Human: Measuring Hallucinations in Large Video Models,"Garry YANG, Zizhe Chen, Man WONG, Haoyu Lei, Yongqiang Chen, Zhenguo Li, Kaiwen Zhou, James Cheng",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4886,AdvPainting: Clean-text Jailbreaking Against Inpainting Models,"Bingqian Zhou, Zhihao Wu, Yushi Cheng, Wenyuan Xu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4902,T-GRAG: Temporal Graph Retrieval Augmented Generation,"Dong Li, Yichen Niu, Ying Ai, Xiang Zou, Biqing Qi, Jianxing Liu",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4903,Enkidu: Universal Frequential Perturbation for Real-Time Audio Privacy Protection against Voice Deepfakes,"Zhou Feng, Jiahao Chen, Chunyi Zhou, Yuwen Pu, Qingming Li, Tianyu Du, Shouling Ji",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4919,Efficient Semantic Codec for Real-time Vibrotactile Transmission,"Wang Runjie, Kemi Chen, Shuijie Li, Mingkai chen, Tiesong Zhao",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,4921,Disentangling Homophily and Heterophily in Multimodal Graph Clustering,"Zhaochen Guo, Zhixiang Shen, Xuanting Xie, Liangjian Wen, zhao kang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4924,CHORD: Customizing Hybrid-precision On-device Model for Sequential Recommendation with Device-cloud Collaboration,"Tianqi Liu, Kairui Fu, Shengyu Zhang, Wenyan Fan, Zhaocheng Du, Jieming Zhu, Fan Wu, Fei Wu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4943,Seeing Through Ambiguity: Effective Video-guided Machine Translation via Chaotic Fusion and Causally Aligned Spatio-temporal Attention,"Jiawei Zheng, Feiyan Liu, Xiaoli Wang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4946,FaceInsight: A Multimodal Large Language Model for Face Perception,"Jingzhi Li, Changjiang Luo, Ruoyu Chen, Hua Zhang, Wenqi Ren, Jianhou Gan, Xiaochun Cao",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4949,AF-CLIP: Zero-Shot Anomaly Detection via Anomaly-Focused CLIP Adaptation,"Qingqing Fang, Wenxi Lv, Qinliang Su",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4952,AttriPrompt: Dynamic Prompt Composition Learning for CLIP,"Qiqi Zhan, Shiwei Li, Qingjie Liu, Yunhong Wang",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,4956,LES-CLIP: A Lightweight Emotion-Sensitive Adaptation of CLIP for Precise Similar Emotion Discrimination,"Xiao Fu, Pengyu Wang, Wei Xi, Kun Zhao, Jiadong Feng, Jizhong Zhao",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,lightweight
Regular Papers,4961,DLFR-VAE: Dynamic Latent Frame Rate VAE for Video Generation,"Zhihang Yuan, Siyuan Wang, Yuzhang Shang, Hanling Zhang, Tongcheng Fang, Rui Xie, Shengen Yan, Guohao Dai, Yu Wang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4969,AV-RISE: Hierarchical Cross-Modal Denoising for Learning Robust Audio-Visual Speech Representation,"Zhishuo Zhao, Yi Lin, Dongyue Guo, Junyu Fan",Audio,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4971,DiSCo: Disentangled Attribute Manipulation Retrieval via Semantic Reconstruction and Consistency Regularization,"Min Tan, Guanhao Liu, Huijing Zhan, Yuyu Yin, Zhou Yu, Jiajun Ding, Yinfu FENG",Retrieval,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,regularization
Regular Papers,4972,SP-Mamba: Spatial-Perception State Space Model for Unsupervised Medical Anomaly Detection,"Rui Pan, Ruiying Lu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4973,EgoHierMask: Hierarchical Semantic-Prior Guided Masked Autoencoder for Egocentric Action Recognition,"shao jiang, Xinbo Zhao, XiaoChun Zou, XiaoLin Ye",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4980,The Eye of Sherlock Holmes: Uncovering User Private Attribute Profiling via Vision-Language Model Agentic Framework,"Feiran Liu, Yuzhe Zhang, Xinyi Huang, Yinan Peng, Xinfeng Li, Lixu Wang, Yutong Shen, Ranjie Duan, Simeng Qin, Xiaojun Jia, Qingsong Wen, Wei Dong",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4982,VSumMamba: Mamba Empowered Efficient Video Summarization with Multi-Scale Spatial-Temporal Modeling,"Yamiao Ding, Tianrui Liu, Zhizhou Lu, Jun-Jie Huang, zhao wentao, Xinwang Liu, Meng Wang",Video,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,4992,Toward Robust Signed Graph Learning through Joint Input-Target Denoising,"Wu Junran, Beng Chin Ooi, Ke Xu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,4996,Evaluating the Robustness of Multimodal Agents Against Active Environmental Injection Attacks,"Yurun Chen, Xueyu Hu, Keting Yin, Juncheng Li, Shengyu Zhang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5000,Phys4DGen: Physics-Compliant 4D Generation with Multi-Material Composition Perception,"Jiajing Lin, Zhenzhong Wang, Dejun Xu, Shu Jiang, Yunpeng Gong, Min Jiang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5005,Cross-Modal Retrieval with Cauchy-Schwarz Divergence,"Jiahao Zhang, Wenzhe Yin, Shujian Yu",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5009,Robust Gaussian Surface Reconstruction with Semantic Aware Progressive Propagation,"Yusen Wang, Huan Zhou, Yu Jiang, Chunxia Xiao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5025,AB-Cache: Training-Free Acceleration of Diffusion Models via Adams-Bashforth Cached Feature Reuse,"Zichao Yu, Zhen Zou, Guojiang Shao, Chenwei Zhang, Shengze Xu, Jie Huang, Feng Zhao, Xiaodong Cun, Wenyi Zhang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5031,HumanPrinter: Reconstructing 3D Human from a Single Image Like a 3D Printer,"Leyuan Liu, Shen Chen, Jingying Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5039,Simple but Effective: Sub-Volume Contrastive Learning for Class-Imbalanced Semi-Supervised 3D Medical Image Segmentation,"Xianrun Xu, Baoyao Yang, Wanyun Li, Jingsong Lin, Yufei Xu",Seg,Loss / Training trick,Y,N,Unknown,1,1,0,1,3,KEEP,4,"contrastive, simple"
Regular Papers,5060,Why is a Bird’s Caption a Good Demonstration? Towards Effective Multimodal In-Context Learning without Dedicated Data,"Junlin Fang, Wenya Wang, Lingli Zhang, Fengmao Lv",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5065,LFMamba: Focal Stack-aware State Space Modeling for Light Field Salient Object Detection,"Xinbo Geng, Fan Shi, Xu Cheng, Chen Jia, Meng Zhao, Shengyong Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5073,Emotion across Modalities and Cultures: Multilingual Multimodal Emotion-Cause Analysis with Memory-inspired Framework,"Dan Wu, Xincheng Ju, Dong Zhang, Shoushan Li, Erik Cambria, Guodong Zhou",VLM,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,memory
Regular Papers,5078,Controllable Video-to-Music Generation with Multiple Time-Varying Conditions,"Junxian Wu, Weitao You, Heda Zuo, Dengming Zhang, Pei Chen, Lingyun Sun",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5081,Pushing Trade-Off Boundaries: Compact yet Effective Remote Sensing Change Detection,"Luosheng Xu, Dalin Zhang, Zhaohui Song",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5083,RWKV3D: An RWKV-Based Model with Multiple Training Strategies for Point Cloud Analysis,"Chenglong Sun, Shijie Pang, Yuzheng Wang, Lizhe Qi",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5092,An *h*-space Based Adversarial Attack for Protection Against Few-shot Personalization,"Xide Xu, Sandesh Kamath, Muhammad Atif Butt, Bogdan Raducanu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5098,Tree of Prompts: Aligning Hierarchical Visual Prior for Continue Generalized Category Discovery,"Yiqing Hao, Yangru Huang, Yi Jin, Tao Wang, Yidong Li, Yigang Cen",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,5099,WFF: Wavelet-based Information Fusion for Multimodal Knowledge Graph Link Prediction,"Xiaodi Xu, Lijie Li, Ye Wang, Tao Ren, Tian Qiao",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5101,Sequence-Event Semantic Consistent Learning for Text-to-Motion Retrieval,"Haoyu Shi, Huaiwen Zhang",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5106,Dual-Prototype Learning in Multiple Instance Learning for Histopathology Image Classification,"Ting Xiao, Minqian Sun, Yiqing Xia, Zhe Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5118,DenseSR: Image Shadow Removal as Dense Prediction,"Yu-Fan Lin, Chia-Ming Lee, Chih-Chung Hsu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5119,Online Cross-Modal Hashing with Multi-Level Memory,"Wentao Fan, Chao Zhang, Chunlin Chen, Huaxiong Li",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,memory
Regular Papers,5120,Emotion in a Bottle: Information Bottleneck Guided Disentanglement for Emotion Domain Adaptation,"Jiankun Zhu, Sicheng Zhao, Lulu Tian, Jing Jiang, Xi Chen, Hongxun Yao",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5122,D³L: Curvature-Constrained Denoising Diffusion Model for 3D Lane Detection,"Wenxiang Liu, Yongkang Liu, Weiliang Meng, Gaoqi He, Jianhua Li",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5130,DiffTMR: Diffusion-based Hierarchical Alignment for Text-Molecule Retrieval,"Chenxu Wang, Dong Zhou, Ting Liu, Jianghao Lin, Yongmei Zhou, Aimin Yang",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5133,Robust Single Image Sand Removal by Leveraging Uncertainty-aware SAM Priors and Prompt Learning with Refined Perceptual Loss,"Bingcai Wei, Hui Liu, Chuang Qian, Zijian Li, Wangyu Wu, Zijie Meng",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,prompt
Regular Papers,5136,Infusing AI Art with Cultural Authenticity Through the Culture-Specific LoRA,"Zuona Chen, James She",Other,Adapter-Prompt,Y,N,Unknown,1,1,0,1,3,KEEP,4,lora
Regular Papers,5139,FLAP: Fully-controllable Audio-driven Portrait Video Generation through 3D head conditioned diffusion model,"Lingzhou Mu, liu.baiji liu.baiji, Ruonan Zhang, moguiming moguiming, Jiawei Jin, Kai Zhang, Haozhi Huang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5169,Breaking the Spatial-Temporal Consistency Constraint: Towards Reference-Based Hyperspectral Image Super-Resolution,"Xuyao Liu, Jiahui Qu, Wenqian Dong",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5179,ArtRAG: Retrieval-Augmented Generation with Structured Context for Visual Art Understanding,"Shuai Wang, Ivona Najdenkoska, Hongyi Zhu, Stevan Rudinac, Monika Kackovic, Nachoem Wijnberg, Marcel Worring",Retrieval,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5180,I2CR: Intra- and Inter-modal Collaborative Reflections for Multimodal Entity Linking,"Ziyan Liu, junwen li, Kaiwen Li, Tong Ruan, Chao Wang, Xinyan He, ZongYu Wang, Xuezhi Cao, Jingping Liu",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5182,A Comprehensive Model for Visual Fatigue Assessment in 3D Light Field Displays Based on Eye Movement Data Analysis,"Yu Chen, BinBin Yan, Shuo Chen, XinZhu Sang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5190,SG-FSL: Cross-Domain Few-Shot Learning with Style-Decoupled Augmentation and Gradient-Conflict Adjustment,"Yunyu Zou, Yishu Liu, Jun Liang, Bingzhi Chen",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5191,EDMG: Towards Efficient Long Dance Motion Generation with Fundamental Movements from Dance Genres,"Jinming Zhang, Yunlian Sun, Hongwen Zhang, Jinhui Tang",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,5195,Visual-informed Silent Video Identity Conversion,"Yifan Liu, Yu Fang, Zhouhan Lin",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5196,SAKR-Edit: Scene-Aware Knowledge Reasoning for Text-to-Image Editing,"wangjiawen wangjiawen, Jianjun Li, Zhiyuan Ma, Bairuixia Bairuixia",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5211,Analytic Synaptic Dynamic Scaling Balancer for Multimodal Deepfake Continual Detection,"Man Xiao, Jianbin Ye, Bo Liu, Zijian Gao, Kele Xu, Xiaodong Wang",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5212,Device-Cloud Collaborative Learning Framework for Efficient Unknown Object Detection,"Kewei Zhao, Xiaowei Hu, Qinya Li",Other,Other,Y,N,Unknown,0,1,0,0,1,KEEP,2,efficient
Regular Papers,5224,Adaspeaker: Learning Discriminative Speaker Representations with Gradient-Aware Adaptive Scaling,"Jinghan Liu, Xingmei Wang, Jiaxiang Meng",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5225,Maximum Redundancy Pruning: A Principle-Driven Layerwise Sparsity Allocation for LLMs,"Chang Gao, Kang Zhao, Runqi Wang, Jianfei Chen, Liping Jing",VLM,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5226,Dynamic Optimization Noisy Cross-Modal Hashing,"Zebing Yao, Hao Fu, Yuanhang Yang, Guanghua Gu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5228,Beyond Sparse Keypoints: Dense Pose Modeling for Robust Gait Recognition,"Wenpeng Lang, Saihui Hou, Yongzhen Huang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5278,ModuleTeam: Open-Set Multi-Conditional Image Generation with Training-Free Latent Mixture of Any Control Module,"Yuwei Zhou, Xin Wang, Hong Chen, Yipeng Zhang, Zeyang Zhang, Wenwu Zhu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5283,DVW: Diffusion Visible Watermark,"Jiawei Zhang, Xiaoli Jiang, Hao Wang, Lin Yuan, Xiangyang Luo, Bin Ma, Jinwei Wang",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5289,ScreenSpot-Pro: GUI Grounding for Professional High-Resolution Computer Use,"Kaixin Li, Meng Ziyang, Hongzhan Lin, Ziyang Luo, Yuchen Tian, Jing Ma, Zhiyong Huang, Tat-Seng Chua",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5301,From Pixels to Temporal Correlations: Learning Informative Representations for Reinforcement Learning Pre-training,"Jinwen Wang, Youfang Lin, Xiaobo Hu, Siyu Yang, Sheng Han, Shuo Wang, Kai Lv",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5307,Skeleton Compression and Complementary Enhanced Fusion Under Branch-Stage Supervision for Human Action Recognition,"Qin Li, CongCongXiao CongCongXiao, Limei Liu, Han Peng, Junfeng Yang",Video,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5314,MGHFT: Multi-Granularity Hierarchical Fusion Transformer for Cross-Modal Sticker Emotion Recognition,"Jian Chen, Yuxuan Hu, Haifeng Lu, Wei Wang, Min Yang, Chengming Li, Xiping Hu",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
Regular Papers,5321,Multi-view Hashing Classification,"Yuhang Lan, Shilin Xu, Chao Su, Run Ye, Dezhong Peng, Yuan Sun",Other,Other,Y,N,Unknown,0,1,0,0,1,MAYBE,2,
